taxonomy	UCS_0001_BAL	UCS_0002_BAL	UCS_0002_UA	UCS_0004_BAL	UCS_0005_BAL	UCS_0006_BAL	UCS_0007_BAL	UCS_0007_UA	UCS_0009_BAL	UCS_0009_UA	UCS_0010_BAL	UCS_0010_UA	UCS_0013_BAL	UCS_0013_UA	UCS_0014_BAL	UCS_0014_UA	UCS_0015_BAL	UCS_0015_UA	UCS_0016_BAL	UCS_0016_UA	UCS_0017_BAL	UCS_0018_BAL	UCS_0018_UA	UCS_0019_BAL	UCS_0020_BAL	UCS_0021_BAL	UCS_0021_UA	UCS_0022_BAL	UCS_0022_UA	UCS_0023_BAL	UCS_0023_UA	UCS_0025_BAL	UCS_0025_UA	UCS_0028_BAL	UCS_0028_UA	UCS_0029_BAL	UCS_0030_BAL	UCS_0030_UA	UCS_0031_BAL	UCS_0032_BAL	UCS_0032_UA	UCS_0033_BAL	UCS_0034_BAL	UCS_0035_BAL	UCS_0036_BAL	UCS_0037_BAL	UCS_0038_BAL	UCS_0038_UA	UCS_0039_BAL	UCS_0039_UA	UCS_0040_BAL	UCS_0040_BKG	UCS_0041_BAL	UCS_0041_UA	UCS_0042_BAL	UCS_0042_UA	UCS_0043_BAL	UCS_0043_UA	UCS_0044_BAL	UCS_0045_BAL	UCS_0046_BAL	UCS_0046_UA	UCS_0047_BAL	UCS_0048_BAL	UCS_0048_UA	UCS_0049_BAL	UCS_0050_BAL	UCS_0050_UA	UCS_0051_BAL	UCS_0051_UA	UCS_0052_BAL	UCS_0053_BAL	UCS_0053_UA	UCS_0054_BAL	UCS_0054_UA	UCS_0055_BAL	UCS_0055_UA	UCS_0056_BAL	UCS_0057_BAL	UCS_0057_UA	UCS_0058_BAL	UCS_0058_UA	UCS_0059_BAL	UCS_0060_BAL	UCS_0060_UA	UCS_0061_BAL	UCS_0061_UA	UCS_0062_BAL	UCS_0063_BAL	UCS_0063_UA	UCS_0064_BAL	UCS_0065_BAL	UCS_0066_BAL	UCS_0069_BAL	UCS_0069_BKG	UCS_0070_BAL	UCS_0070_BKG	UCS_0071_BAL	UCS_0072_BAL	UCS_0073_BAL	UCS_0073_UA	UCS_0074_BAL	UCS_0074_UA	UCS_0075_BAL	UCS_0076_BAL	UCS_0077_BAL	UCS_0077_UA	UCS_0079_BAL	UCS_0079_UA	UCS_0080_BAL	UCS_0081_BAL	UCS_0082_BAL	UCS_0083_BAL	UCS_0083_UA	UCS_0085_BAL	UCS_0085_BKG	UCS_0087_BAL	UCS_0088_BAL	UCS_0088_UA	UCS_0090_BAL	UCS_0093_BAL	UCS_0093_UA	UCS_0094_BAL	UCS_0094_UA	UCS_0095_BAL	UCS_0096_BAL	UCS_0096_UA	UCS_0097_BAL	UCS_0097_UA	UCS_0098_BAL	UCS_0099_BAL	UCS_0099_UA	UCS_0100_BAL	UCS_0101_BAL	UCS_0101_UA	UCS_0103_BAL	UCS_0106_BAL	UCS_0106_UA	UCS_0109_BAL	UCS_0114_BAL	UCS_0115_BAL	UCS_0116_BAL	UCS_0118_BAL	UCS_0123_BAL	UCS_0128_BAL	UCS_0130_BAL	UCS_0130_UA	UCS_0134_UA	UCS_0136_BKG	UCS_0138_BAL	UCS_0144_BAL	UCS_0147_BAL	UCS_0148_BAL	UCS_0148_UA	UCS_0151_BAL	UCS_0153_BAL	UCS_0153_UA	UCS_0154_BAL	UCS_0154_UA	UCS_0156_BAL	UCS_0156_UA	UCS_0158_BAL	UCS_0158_UA	UCS_0159_BAL	UCS_0159_UA	UCS_0160_BAL	UCS_0163_BAL	UCS_0164_BAL	UCS_0164_UA	UCS_0167_UA	UCS_0168_BAL	UCS_0170_BAL	UCS_0170_UA	UCS_0171_BAL	UCS_0172_UA	UCS_0174_BAL	UCS_0174_UA	UCS_0175_BAL	UCS_0175_UA	UCS_0176_BAL	UCS_0177_BAL	UCS_0177_UA	UCS_0180_BAL	UCS_0182_UA	UCS_0185_BAL	UCS_0185_UA	UCS_0190_BAL	UCS_0191_BAL	UCS_0191_UA	UCS_0192_BAL	UCS_0192_UA	UCS_0194_BAL
Gordonia phage GMA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72E-06	7.77E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.87E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus phage PBC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.57E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33E-08	0	0	0	2.09E-08	0	0	0	8.64E-08	0	0	0	1.44E-08	0	0	0	0	0	0	0	1.82E-07	1.61E-07	0	0	0	0	4.73E-07	0	0	3.79E-08	0	0	0	0	0	0	0	0	0	0	0	0	0
Oenococcus phage phiS13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.56E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84E-07	0	0	0	0	0	0	0	0	5.78E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31E-08	0	0	0	0	0	0	0	0	0	0	0	0	8.93E-08	0	8.89E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus virus Sfi11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.69E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus virus AL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-08	0	0	0	0	0	0	4.23E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-07	0	0	0	1.44E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.32E-08	0	0	0	0	0	0	0	0	0	0
Mycobacterium virus Joedirt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.71E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.34E-08	0	0	0
Mycobacterium virus JAMaL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44E-06	0	0	0	0	0	4.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.34E-08	0	0	0	0	0	0	0	0	0	0	1.80E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium virus Zemanar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.37E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia virus AKFV33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.18E-08	0	0	1.89E-07	0	0	0	1.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.18E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium phage Murucutumbu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98E-08	0	0	0	0	0	0	0	0	0	0	1.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium phage Jolie2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.87E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella virus Sushi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.18E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05E-07	2.37E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium virus Babsiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87E-07	0	0	0	8.27E-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.46E-07	0	0	0	0	0	0	8.14E-08	0	0	1.93E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.93E-08	0	1.78E-07	2.97E-07	0	0	0	0	0	0	0	0	0	2.14E-07	0	0	0	0	0	0	0	0	0	0	0	0	4.02E-07	0	0	0	0	1.43E-05	0	0	0	0	0	0	2.96E-07	0	1.08E-06	0	1.23E-06	0	0	0	0	7.32E-07	0	0	0	0	0	0	0	0	0	0
Propionibacterium virus SKKY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.96E-06	0	0	7.57E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.87E-08	0	0	0	0	0	0	1.16E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.63E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Propionibacterium virus PHL152M00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.25E-07	0	0	0	0	0	0	1.73E-07	0	0	0	0	0	0	0	0	0	4.81E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xanthomonas virus phil7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46E-07	0	0	0	0	0	0	7.04E-08	0	0	0	0	0	0	0	0	0	1.09E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.34E-07	4.50E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.87E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15E-06	0	8.93E-08	0	3.56E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas virus B3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05E-07	0	0	0	0	0	0	7.04E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.34E-08	0	6.47E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.71E-08	0	0	0	0	0	0	0	0
Cellulophaga virus Cba171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.06E-07	4.49E-08	0	0	0	0	4.96E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.18E-08	0	0	0	0	0	0	0	0	0	0	0	6.87E-08	0	0	0	0	0	0	0	0	0	1.78E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39E-07	0	0	0	0	0	3.57E-08	0	0	1.50E-07	0	0	0	0	0	0	8.64E-08	1.80E-08	0	0	4.33E-08	3.05E-08	0	0	0	0	0	0	0	0	0	0	0	0	2.13E-07	0	0	7.58E-08	0	7.22E-08	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas virus NP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.19E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.18E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.59E-07	0	1.05E-06	0	0	0	0	1.46E-07	0	0	0	0	0	0	0	0	0	0
Flavobacterium virus 6H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.43E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55E-07	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium virus Wildcat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.19E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.96E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78E-07	0	0	0	0	0	0	3.93E-07	0	0	0	0	0	0	0	0	0	0	0	0	1.80E-08	3.03E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51E-07	0	0	0	0	0	0	5.71E-08	0	5.94E-08	0	0	0	0	0	0
Paenibacillus virus Tripp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56E-07	0	0	0	0	0	0	0	0	0	0	0	8.95E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.81E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26E-08	0	0	0	0	0	1.61E-07	0	0	0	0	2.37E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium virus Patience	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69E-06	0	0	0	0	0	0	3.80E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47E-05	0	0	0	0	0	0	4.38E-08	0	0	0	0	0	0	1.07E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46E-07	0	0	1.33E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacteria phage SfI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-08	0	0	7.41E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.36E-07	0	0	0	0	0	9.21E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85E-07	0	0	0	0	0	0	0	0	0	0	0	0	4.23E-06	2.19E-07	0	0	0	0	0	0	0	0	0	6.87E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.42E-06	0	2.63E-06	0	0	2.65E-07	0	0	0	0	0	0	0	0	0	0	0	0	8.79E-07	0	0	0	0	0	0	8.28E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella phage Spp001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia virus C40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-08	0	0	0	0	0	0	0	0	0	0	2.54E-07	0	0	0	0	0	0	0	0	3.35E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37E-08	0	0	1.14E-07	0	1.44E-07	0	0	0	0	0	0	0	0	0	0	0
Erwinia virus Machina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.19E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
